id,keyword
doi_dedup___::0c844251b74ccbf5374a2612955ccba2,computer science - social and information networks
doi_dedup___::0c844251b74ccbf5374a2612955ccba2,02 engineering and technology
doi_dedup___::0c844251b74ccbf5374a2612955ccba2,"000 computer science, knowledge & systems"
doi_dedup___::0c844251b74ccbf5374a2612955ccba2,16. peace & justice
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,low carbon homes
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,0211 other engineering and technologies
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,environmental engineering
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,02 engineering and technology
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,ta170-171
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,7. clean energy
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,building performance
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,lcsh:environmental engineering
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,low energy homes
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,smart ventilation
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,smart homes
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,13. climate action
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,11. sustainability
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,automated building control
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,lcsh:ta170-171
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,domestic energy management
doi_dedup___::0fb6fd4fb80452adf2e031872977cb0c,energy efficiency
doi_dedup___::126b5215f31a63f0cdea9ee97c50c306,tiny internet interface
doi_dedup___::126b5215f31a63f0cdea9ee97c50c306,web-enabled embedded device
doi_dedup___::126b5215f31a63f0cdea9ee97c50c306,computer engineering
doi_dedup___::14c42f4fdb368c63449f4a14bc1a5672,0301 basic medicine
doi_dedup___::14c42f4fdb368c63449f4a14bc1a5672,0303 health sciences
doi_dedup___::14c42f4fdb368c63449f4a14bc1a5672,03 medical and health sciences
doi_dedup___::14c42f4fdb368c63449f4a14bc1a5672,3. good health
doi_dedup___::16304ae1ffe48829cb7c3b57169af88d,scheduling
doi_dedup___::16304ae1ffe48829cb7c3b57169af88d,"other operations research, systems engineering and industrial engineering"
doi_dedup___::16304ae1ffe48829cb7c3b57169af88d,flexible manufacturing cell
doi_dedup___::16304ae1ffe48829cb7c3b57169af88d,simulation
doi_dedup___::174b9f66a56063944a97e7416be93fac,02 engineering and technology
doi_dedup___::174b9f66a56063944a97e7416be93fac,0204 chemical engineering
doi_dedup___::174b9f66a56063944a97e7416be93fac,0210 nano-technology
doi_dedup___::178d48adeb6a99ab0abe193b323020df,01 natural sciences
doi_dedup___::178d48adeb6a99ab0abe193b323020df,0104 chemical sciences
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,05 social sciences
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,service delivery
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,young people
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,03 medical and health sciences
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,0302 clinical medicine
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,special education and teaching
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,adults
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,specific learning difficulties
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,0503 education
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,collaborative
doi_dedup___::1964cb81c2065aafb6a6a0c75dcf029d,multidisciplinary
doi_dedup___::197010d55ec16f2a1e5f8eaa5c771e2c,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::197010d55ec16f2a1e5f8eaa5c771e2c,02 engineering and technology
doi_dedup___::197010d55ec16f2a1e5f8eaa5c771e2c,electrical and computer engineering
doi_dedup___::197010d55ec16f2a1e5f8eaa5c771e2c,7. clean energy
doi_dedup___::197010d55ec16f2a1e5f8eaa5c771e2c,em coupling broadband properties circular annular monopole circular annular planar monopole electromagnetic coupling impedance bandwidth parametric effects planar radiator probe-fed strip radiation patterns
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,architectural technology
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,whole life cycle costing
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,quantity surveyor.
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,building information modelling
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,construction engineering
doi_dedup___::1a59107cbc1669e3a5f87f330e79f150,life cycle costing
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,acting
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,theatre
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,ireland
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,theatre and performance studies
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,arts
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,performing
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,other theatre and performance studies
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,music
doi_dedup___::1aad916c000e8adb2c0500c2c0f0d40e,stanislavski
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,sports studies
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,personality
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,social dominance
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,physical education human rights
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,curriculum
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,public policy
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,"public affairs, public policy and public administration"
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,social policy
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,social and behavioral sciences
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,sport
doi_dedup___::1c4a60c64b7044adfc647a4b7361da31,policy
doi_dedup___::1d7f9dff30df81fcd8c3ddb02b84b501,0301 basic medicine
doi_dedup___::1d7f9dff30df81fcd8c3ddb02b84b501,0303 health sciences
doi_dedup___::1d7f9dff30df81fcd8c3ddb02b84b501,03 medical and health sciences
doi_dedup___::1d7f9dff30df81fcd8c3ddb02b84b501,14. life underwater
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,lcsh:philosophy of religion. psychology of religion. religion in relation to other subjects
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,bl51-65
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,philosophy. psychology. religion
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,05 social sciences
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,islamic attributes
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,social and behavioral sciences
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,decision to visit
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,worship
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,halalness
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,islamic morality
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,lcsh:b
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,0502 economics and business
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,11. sustainability
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,b
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,business
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,philosophy of religion. psychology of religion. religion in relation to other subjects
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,lcsh:bl51-65
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,lcsh:philosophy. psychology. religion
doi_dedup___::2034d1fc2890a685c4763d74ce1cf8cc,destination image
doi_dedup___::260511cdae88ea7b3386e333925fa9be,sturm-liouville operators
doi_dedup___::260511cdae88ea7b3386e333925fa9be,mathematics
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,rs1-441
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,0301 basic medicine
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,0303 health sciences
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,03 medical and health sciences
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,pharmacy and materia medica
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,electrostatic interaction
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,hyaluronic acid
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,nanoformulations
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,physicochemical properties
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,ocular drug delivery
doi_dedup___::2981938fb5f6e18623210e620a21c2bf,polyelectrolyte complexes
doi_dedup___::29b8d4058d348749b121c11e6751dea3,03 medical and health sciences
doi_dedup___::29b8d4058d348749b121c11e6751dea3,0302 clinical medicine
doi_dedup___::29b8d4058d348749b121c11e6751dea3,drug treatment
doi_dedup___::29b8d4058d348749b121c11e6751dea3,prison
doi_dedup___::29b8d4058d348749b121c11e6751dea3,05 social sciences
doi_dedup___::29b8d4058d348749b121c11e6751dea3,0509 other social sciences
doi_dedup___::29b8d4058d348749b121c11e6751dea3,social and behavioral sciences
doi_dedup___::29b8d4058d348749b121c11e6751dea3,ireland
doi_dedup___::29b8d4058d348749b121c11e6751dea3,substance misuse
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,0301 basic medicine
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,0303 health sciences
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,acyl-coa oxidase
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,lung neoplasms
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,rc705-779
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,peroxisome
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,3. good health
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,diseases of the respiratory system
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,03 medical and health sciences
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,non-small cell lung cancer
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,"carcinoma, non-small-cell lung"
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,medicine and health sciences
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,humans
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,overall survival
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,coenzyme a
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,"rna, messenger"
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,oxidoreductases
doi_dedup___::29ecc98fd327add56541ea5e893d39c2,acox2
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,technology
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,aquatic ecology and water quality management
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,wimek
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,t
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,0211 other engineering and technologies
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,02 engineering and technology
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,aquatische ecologie en waterkwaliteitsbeheer
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,invertebrates
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,01 natural sciences
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,6. clean water
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,environmental sciences
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,analytical methods
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,biomonitoring
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,life science
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,ge1-350
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,plastics
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,14. life underwater
doi_dedup___::2b58429f2ccf5ec0601a0a61819ca0cd,0105 earth and related environmental sciences
doi_dedup___::2b896f2c5cdacb13c10b34a595d5aac2,0103 physical sciences
doi_dedup___::2b896f2c5cdacb13c10b34a595d5aac2,02 engineering and technology
doi_dedup___::2b896f2c5cdacb13c10b34a595d5aac2,0210 nano-technology
doi_dedup___::2b896f2c5cdacb13c10b34a595d5aac2,01 natural sciences
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,liquid flow rate
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,0103 physical sciences
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,direction sensor
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,optics
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,microfluidic chips
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,electrical and computer engineering
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,tilted fiber bragg grating (tfbg)
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,01 natural sciences
doi_dedup___::3194c99ef59b56a69ffa6e8b5ce0459a,0104 chemical sciences
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,03 medical and health sciences
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,0302 clinical medicine
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,passenger
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,telematic
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,automotive engineering
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,accidents
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,cars
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,crash
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,triage
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,ireland
doi_dedup___::3203d96c08fa59bb5db55819f5f6826c,field
doi_dedup___::33a178243fea0e83f7a8a1186526804c,online education
doi_dedup___::33a178243fea0e83f7a8a1186526804c,personalised e-learning
doi_dedup___::33a178243fea0e83f7a8a1186526804c,threshold concepts
doi_dedup___::33a178243fea0e83f7a8a1186526804c,virtual learning environments
doi_dedup___::33a178243fea0e83f7a8a1186526804c,personalised learning.
doi_dedup___::33a178243fea0e83f7a8a1186526804c,higher education
doi_dedup___::33a178243fea0e83f7a8a1186526804c,4. education
doi_dedup___::33a178243fea0e83f7a8a1186526804c,educational methods
doi_dedup___::33a178243fea0e83f7a8a1186526804c,learning management systems
doi_dedup___::33a178243fea0e83f7a8a1186526804c,learning theories
doi_dedup___::33a178243fea0e83f7a8a1186526804c,e-learning
doi_dedup___::33a178243fea0e83f7a8a1186526804c,"educational assessment, evaluation, and research"
doi_dedup___::33a178243fea0e83f7a8a1186526804c,technology enhanced learning
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,lcsh:social pathology. social and public welfare. criminology
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,4. education
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,theory and practice of education
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,"prison, education, mathematics, basic skills, literacy"
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,lcsh:lb5-3640
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,lcsh:hv1-9960
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,irish penal system.
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,educational sociology
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,"social control, law, crime, and deviance"
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,lcsh:theory and practice of education
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,social pathology. social and public welfare. criminology
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,sociology
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,prison
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,hv1-9960
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,lb5-3640
doi_dedup___::340dc09975aff17ecf309ce41f90cb6f,maths
doi_dedup___::3463ebfb3b726f2e9049cebc08a5251c,05 social sciences
doi_dedup___::3463ebfb3b726f2e9049cebc08a5251c,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::3463ebfb3b726f2e9049cebc08a5251c,0501 psychology and cognitive sciences
doi_dedup___::3463ebfb3b726f2e9049cebc08a5251c,02 engineering and technology
doi_dedup___::346645619c645693b3e93277072570c7,cultural identity
doi_dedup___::346645619c645693b3e93277072570c7,jews
doi_dedup___::346645619c645693b3e93277072570c7,argentine cinema
doi_dedup___::346645619c645693b3e93277072570c7,national identity
doi_dedup___::346645619c645693b3e93277072570c7,ethnicity
doi_dedup___::346645619c645693b3e93277072570c7,arts and humanities
doi_dedup___::35029f24b237d2034631cf332a4d193a,optimization
doi_dedup___::35029f24b237d2034631cf332a4d193a,ocean engineering
doi_dedup___::35029f24b237d2034631cf332a4d193a,device interaction
doi_dedup___::35029f24b237d2034631cf332a4d193a,0103 physical sciences
doi_dedup___::35029f24b237d2034631cf332a4d193a,point absorber
doi_dedup___::35029f24b237d2034631cf332a4d193a,tj807-830
doi_dedup___::35029f24b237d2034631cf332a4d193a,arrays
doi_dedup___::35029f24b237d2034631cf332a4d193a,tc1501-1800
doi_dedup___::35029f24b237d2034631cf332a4d193a,01 natural sciences
doi_dedup___::35029f24b237d2034631cf332a4d193a,renewable energy sources
doi_dedup___::35029f24b237d2034631cf332a4d193a,wave power
doi_dedup___::35a988bbcba46291a34a46f2bbaaff62,equipment and supplies
doi_dedup___::35a988bbcba46291a34a46f2bbaaff62,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::35a988bbcba46291a34a46f2bbaaff62,02 engineering and technology
doi_dedup___::35a988bbcba46291a34a46f2bbaaff62,electromagnetics and photonics
doi_dedup___::35a988bbcba46291a34a46f2bbaaff62,body area network body-area network footwear antenna ism 433 mhz ism 433??mhz propagation channel footwear antenna propagation channel antenna measurements dipole antennas foot footwear surface impedance
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,ethics
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,master
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,05 social sciences
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,graduate school
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,human centred ai
doi_dedup___::366f725b61594c5fc487a3d4cefaf371,0503 education
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,architectural students
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,architecture
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,educational leadership
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,higher education
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,educational assessment
doi_dedup___::3bcb51d8e84fe0d04906af4ba33919c8,"educational assessment, evaluation, and research"
doi_dedup___::3e9bde64e03bf18578d1df932728227f,0101 mathematics
doi_dedup___::3e9bde64e03bf18578d1df932728227f,01 natural sciences
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,edge filters
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,wavelength
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,0103 physical sciences
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,transmission
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,measurement
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,02 engineering and technology
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,electrical and computer engineering
doi_dedup___::40e7ced5fea97da838b56b058a99bc8f,01 natural sciences
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,quality control
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,2. zero hunger
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,economic competition
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,food safety
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,sensation
doi_dedup___::45acbb23def404dc49b2795042bc2fa9,health promotion
